Date,Time,PH,TEMP,DO,TURBIDITY,tempC,label
07-02-2022,07:20:00,7.5,24.17,1.1,19.3,28,0
07-02-2022,07:40:00,7.5,24.16,2.6,19,27,0
07-02-2022,08:00:00,7.6,24.06,1.3,19,26,0
07-02-2022,08:20:00,8,23.85,1,22,25,0
07-02-2022,08:40:00,7.7,23.76,0.9,19.3,24,0
07-02-2022,09:00:00,8.5,23.68,0.6,19.4,22,0
07-02-2022,09:20:00,7.6,23.67,2.2,19.5,24,0
07-02-2022,09:40:00,7.4,23.65,2.5,32.1,26,0
07-02-2022,10:00:00,8.3,23.46,0,21,28,0
07-02-2022,10:20:00,7.6,23.25,0.7,21.5,31,0
07-02-2022,10:40:00,7.8,23.18,2.6,18.8,34,0
07-02-2022,11:00:00,8,23.05,2.5,26.2,37,0
07-02-2022,11:20:00,8.1,22.99,0.9,22.8,39,0
07-02-2022,11:40:00,8.8,22.99,1.4,32.8,40,0
07-02-2022,12:00:00,8.2,22.89,1.4,24.3,37,0
07-02-2022,12:20:00,8.8,22.57,1,34.3,35,0
07-02-2022,12:40:00,8.7,24.43,2.6,31.7,27,0
07-02-2022,13:00:00,8.4,24.62,1.1,33.8,26,0
07-02-2022,13:20:00,8.9,24.75,2.8,22.7,25,0
07-02-2022,13:40:00,7.5,24.85,0.2,32.4,25,0
07-02-2022,14:00:00,8,25.01,1,19.6,26,0
07-02-2022,14:20:00,8.1,25.13,1.4,25.5,27,0
07-02-2022,14:40:00,8.7,25.27,2.1,32.4,28,0
07-02-2022,15:00:00,7.4,25.42,1.6,31.2,30,0
07-02-2022,15:20:00,8.2,25.73,2.3,20.4,33,0
07-02-2022,15:40:00,7.5,25.89,0.8,21.8,35,0
07-02-2022,16:00:00,8.3,26.49,1.8,19,37,0
07-02-2022,16:20:00,7.3,26.73,1.3,21.8,38,0
07-02-2022,16:40:00,7.6,27.11,1.9,24.8,40,0
07-02-2022,17:00:00,8,27.35,0.3,24.9,38,0
07-02-2022,17:20:00,8.3,27.4,2.1,26.4,34,0
07-02-2022,17:40:00,8.2,27.43,2.5,32.8,32,0
07-02-2022,18:00:00,7.3,27.52,0.5,29.2,31,0
07-02-2022,18:20:00,7.4,27.59,2,24.1,30,0
07-02-2022,18:40:00,8.7,27.37,1.2,25.6,29,0
07-02-2022,19:00:00,8.1,26.82,0.4,33.9,28,0
07-02-2022,19:20:00,8.3,26.79,2.7,26.2,27,0
07-02-2022,19:40:00,7.6,26.68,1.7,24.1,26,0
07-02-2022,20:00:00,7.6,26.43,1.1,27.5,24,0
07-02-2022,20:20:00,8.9,26.33,2.2,27.4,24,0
07-02-2022,20:40:00,8.6,26.16,2.6,28.5,23,0
07-02-2022,21:00:00,7.3,25.87,0.3,21.2,25,0
07-02-2022,21:20:00,7.5,25.7,2.3,31.2,27,0
07-02-2022,21:40:00,7.6,25.5,0.3,23.2,29,0
07-02-2022,22:00:00,7.4,25.37,1.5,33.3,32,0
07-02-2022,22:20:00,8.5,25.3,2,27.3,36,0
07-02-2022,22:40:00,7.8,25.06,0.1,31.2,39,0
07-02-2022,23:00:00,8,25,2.2,30.9,38,0
07-02-2022,23:20:00,8.9,24.99,1.3,28.7,37,0
07-02-2022,23:40:00,8.8,24.98,1.1,19.3,37,0
07-02-2022,00:00:00,8.2,24.97,0.6,20.5,36,0
07-02-2022,00:20:00,7.7,24.92,0.8,27.6,35,0
07-02-2022,00:40:00,7.5,24.87,0,28.3,34,0
07-02-2022,01:00:00,8.4,24.83,1.5,21.4,32,0
07-02-2022,01:20:00,8.9,24.57,1.6,30.4,31,0
07-02-2022,01:40:00,8.3,24.29,1.2,24.2,27,0
07-02-2022,02:00:00,7.5,24.14,1.5,31.6,26,0
07-02-2022,02:20:00,7.5,24.07,2.9,33.7,26,0
07-02-2022,02:40:00,8.9,25.58,2.8,19,24,0
07-02-2022,03:00:00,7.8,25.55,1.2,25.7,24,0
07-02-2022,03:20:00,8.5,25.45,1.4,33.1,23,0
07-02-2022,03:40:00,7.5,25.18,0.6,20.8,25,0
07-02-2022,04:00:00,8.9,24.94,2,32.2,26,0
07-02-2022,04:20:00,8.2,24.91,1.1,29,30,0
07-02-2022,04:40:00,8.7,24.6,0.1,26.6,33,0
07-02-2022,05:00:00,7.4,24.54,0.1,22.6,36,0
07-02-2022,05:20:00,8.5,24.35,0.1,22.3,37,0
07-02-2022,05:40:00,8,24.33,1.8,21.2,38,0
07-02-2022,06:00:00,8.6,24.3,1.4,31.8,40,0
07-02-2022,06:20:00,7.3,24.27,2.7,34.2,38,0
07-02-2022,06:40:00,8.1,24.15,2.5,32.8,36,0
07-02-2022,07:00:00,7.3,24.11,2.5,32.6,33,0
08-02-2022,07:20:00,8.3,24.22,2.8,33.8,31,0
08-02-2022,07:40:00,8.1,24.5,1.5,31.3,30,0
08-02-2022,08:00:00,8.9,24.58,2.6,24.6,30,0
08-02-2022,08:20:00,7.5,24.86,1.6,27.2,29,0
08-02-2022,08:40:00,8.4,24.92,2.1,30.7,29,0
08-02-2022,09:00:00,8.7,25.06,0.7,28.9,29,0
08-02-2022,09:20:00,7.6,25.16,0.5,19.1,28,0
08-02-2022,09:40:00,8.7,25.25,0.5,30.5,28,0
08-02-2022,10:00:00,7.5,25.63,1.6,31.7,27,0
08-02-2022,10:20:00,8,25.82,2,21.7,25,0
08-02-2022,10:40:00,8,26.15,1.6,27.9,24,0
08-02-2022,11:00:00,7.9,26.35,2.8,20.6,26,0
08-02-2022,11:20:00,8.3,26.46,0.6,27.8,29,0
08-02-2022,11:40:00,8.7,27.16,2.9,23.2,31,0
08-02-2022,12:00:00,8.4,27.23,2.4,29.4,33,0
08-02-2022,12:20:00,8.5,27.31,0.3,25.8,35,0
08-02-2022,12:40:00,7.9,27.42,1.3,23.9,38,0
08-02-2022,13:00:00,7.9,27.65,2.7,19.9,38,0
08-02-2022,13:20:00,7.5,28.31,0.6,20,38,0
08-02-2022,13:40:00,7.7,28.73,0,32,38,0
08-02-2022,14:00:00,8.6,28.94,0.3,19.1,37,0
08-02-2022,14:20:00,8.8,29.4,1.2,25.5,36,0
08-02-2022,14:40:00,7.9,29.43,0.2,30.4,33,0
08-02-2022,15:00:00,7.5,29.76,0.9,30.1,31,0
08-02-2022,15:20:00,7.4,29.71,2.9,32.6,29,0
08-02-2022,15:40:00,8.1,29.51,2.1,25.3,28,0
08-02-2022,16:00:00,8.5,29.49,0.3,22,27,0
08-02-2022,16:20:00,7.8,29.45,0.9,23.2,26,0
08-02-2022,16:40:00,7.3,29.34,0.1,26.6,26,0
08-02-2022,17:00:00,7.8,29.32,0.9,29.4,25,0
08-02-2022,17:20:00,8.1,28.98,1.3,26.9,24,0
08-02-2022,17:40:00,7.5,28.77,0.3,21.4,24,0
08-02-2022,18:00:00,7.9,28.7,2.5,21.9,23,0
08-02-2022,18:20:00,8.2,28.53,2.4,32.6,24,0
08-02-2022,18:40:00,8.7,28.28,2.2,33.1,26,0
08-02-2022,19:00:00,7.4,28.09,2.1,23.6,27,0
08-02-2022,19:20:00,8,27.95,2.4,29.2,34,0
08-02-2022,19:40:00,7.6,27.93,2.2,32.4,37,0
08-02-2022,20:00:00,7.4,27.75,1.1,27.2,38,0
08-02-2022,20:20:00,7.4,27.29,0.8,26.6,39,0
08-02-2022,20:40:00,8.2,26.98,1.7,32.8,40,0
08-02-2022,21:00:00,8.9,26.64,0.4,22.9,38,0
08-02-2022,21:20:00,8.3,26.44,2.5,27.4,36,0
08-02-2022,21:40:00,8.6,26.4,2.6,28.1,35,0
08-02-2022,22:00:00,8.1,26.35,2.3,30.8,33,0
08-02-2022,22:20:00,8.9,26.33,0.7,22.6,31,0
08-02-2022,22:40:00,8.5,26.29,2.7,25.4,30,0
08-02-2022,23:00:00,7.5,26.12,1.9,26,29,0
08-02-2022,23:20:00,8.1,26.1,1.5,33.2,28,0
08-02-2022,23:40:00,8,25.95,1.7,33.5,27,0
08-02-2022,00:00:00,8.1,25.86,0.9,19.2,26,0
08-02-2022,00:20:00,8.9,25.77,1,18.8,25,0
08-02-2022,00:40:00,8.6,26.11,1.3,21.2,24,0
08-02-2022,01:00:00,8.5,25.75,2.4,40.1,23,0
08-02-2022,01:20:00,8.1,25.71,2.1,33.4,22,0
08-02-2022,01:40:00,8.2,25.68,0.9,17.3,25,0
08-02-2022,02:00:00,8.2,25.64,0.2,24.3,28,0
08-02-2022,02:20:00,8.6,25.59,2.3,12.6,31,0
08-02-2022,02:40:00,8,25.51,0.7,28.8,34,0
08-02-2022,03:00:00,8.3,25.36,0.5,36.5,37,0
08-02-2022,03:20:00,8.9,25.36,1.7,10.8,40,0
08-02-2022,03:40:00,7.6,25.33,0.6,12.1,40,0
08-02-2022,04:00:00,8.2,24.79,2.1,27.5,41,0
08-02-2022,04:20:00,7.7,24.41,0.2,14.2,40,0
08-02-2022,04:40:00,7.5,24.23,0.7,30.7,39,0
08-02-2022,05:00:00,7.7,24.13,1.7,12.8,35,0
08-02-2022,05:20:00,7.3,24.15,1.6,19.4,33,0
08-02-2022,05:40:00,8.7,24.43,1.4,24.8,31,0
08-02-2022,06:00:00,8.1,24.51,1.2,21.2,30,0
08-02-2022,06:20:00,8.5,24.59,1.4,17.7,29,0
08-02-2022,06:40:00,8,25.07,0.3,38.8,28,0
08-02-2022,07:00:00,8.1,25.47,2.7,17.5,28,0
09-02-2022,07:20:00,8.1,26.47,2.8,38.6,27,0
09-02-2022,07:40:00,7.5,26.62,2.5,10.4,26,0
09-02-2022,08:00:00,7.3,26.74,2.5,37.2,26,0
09-02-2022,08:20:00,8,27.55,2.5,19.2,27,0
09-02-2022,08:40:00,7.8,27.62,1.8,18.8,30,0
09-02-2022,09:00:00,8.3,27.68,2.9,13.8,32,0
09-02-2022,09:20:00,8.9,27.74,2.6,12.3,35,0
09-02-2022,09:40:00,7.6,27.81,1.5,38.8,38,0
09-02-2022,10:00:00,8.4,28.24,1.3,31.3,41,0
09-02-2022,10:20:00,6.2,33.09,5.980409026,40.4,34,0
09-02-2022,10:40:00,6.6,32.65,4.465353361,42.3,35,0
09-02-2022,11:00:00,6.4,34.05,6.757159791,35.3,33,0
09-02-2022,11:20:00,5.8,35.68,6.605764644,37.7,17,0
09-02-2022,11:40:00,7.7924,24.6422,1.91862,21.8538,18,0
09-02-2022,12:00:00,7.6912,24.5916,0.80784,31.806,17,0
09-02-2022,12:20:00,8.602,24.57136,2.62548,28.1124,16,0
09-02-2022,12:40:00,7.59,24.541,2.92842,22.4694,16,0
09-02-2022,13:00:00,7.4888,24.3892,1.31274,23.2902,15,0
09-02-2022,13:20:00,7.4888,24.36896,1.5147,31.9086,15,0
09-02-2022,13:40:00,8.7032,24.17668,1.11078,29.3436,14,0
09-02-2022,14:00:00,7.4888,24.035,1.61568,34.4736,17,0
09-02-2022,14:20:00,8.7032,23.99452,2.22156,20.52,20,0
09-02-2022,14:40:00,9.0068,23.91356,1.31274,23.2902,22,0
09-02-2022,15:00:00,8.5008,23.89332,0,26.5734,25,0
09-02-2022,15:20:00,8.096,23.87308,0.80784,23.598,28,0
09-02-2022,15:40:00,8.096,23.82248,0.90882,26.8812,30,0
09-02-2022,16:00:00,7.6912,23.54924,2.0196,23.8032,31,0
09-02-2022,16:20:00,7.3876,23.28612,0.70686,28.1124,28,0
09-02-2022,16:40:00,8.7032,22.93192,2.82744,33.0372,24,0
09-02-2022,17:00:00,8.602,22.59796,1.71666,30.1644,21,0
09-02-2022,17:20:00,7.9948,22.44616,1.5147,29.8566,19,0
09-02-2022,17:40:00,8.3996,22.30448,1.21176,22.8798,19,0
09-02-2022,18:00:00,8.602,22.2134,0,23.598,18,0
09-02-2022,18:20:00,8.3996,22.19316,0.10098,27.702,18,0
09-02-2022,18:40:00,8.8044,21.87944,2.42352,26.3682,17,0
09-02-2022,19:00:00,7.59,21.8592,1.21176,31.4982,16,0
09-02-2022,19:20:00,8.096,21.34308,1.41372,29.241,15,0
09-02-2022,19:40:00,7.7924,21.31272,0.70686,26.4708,20,0
09-02-2022,20:00:00,7.9948,21.505,1.31274,32.4216,23,0
09-02-2022,20:20:00,7.59,21.67704,0.40392,27.4968,28,0
09-02-2022,20:40:00,7.6912,21.77824,0.80784,26.2656,31,0
09-02-2022,21:00:00,7.9948,22.02112,0.5049,33.2424,31,0
09-02-2022,21:20:00,7.6912,22.17292,0.60588,26.4708,31,0
09-02-2022,21:40:00,8.7032,22.19316,0.40392,21.1356,31,0
09-02-2022,22:00:00,7.59,22.63844,2.22156,28.1124,28,0
09-02-2022,22:20:00,7.3876,22.75988,2.32254,29.8566,25,0
09-02-2022,22:40:00,8.602,22.8206,1.91862,33.345,22,0
09-02-2022,23:00:00,8.1972,23.16468,2.5245,34.4736,22,0
09-02-2022,23:20:00,7.4888,23.33672,0.20196,28.8306,21,0
09-02-2022,23:40:00,7.4888,24.34872,0.10098,29.1384,20,0
09-02-2022,00:00:00,8.5008,24.44992,2.72646,23.9058,20,0
09-02-2022,00:20:00,7.59,24.44992,0.20196,19.6992,19,0
09-02-2022,00:40:00,7.9948,24.8952,1.91862,23.085,19,0
09-02-2022,01:00:00,8.9056,25.23928,1.71666,23.9058,19,0
09-02-2022,01:20:00,8.9056,25.3506,0.60588,19.5966,18,0
09-02-2022,01:40:00,8.602,25.44168,1.71666,24.0084,17,0
09-02-2022,02:00:00,8.2984,25.61372,1.61568,19.1862,16,0
09-02-2022,02:20:00,8.7032,25.61372,1.5147,30.78,15,0
09-02-2022,02:40:00,8.602,25.66432,2.82744,30.9852,17,0
09-02-2022,03:00:00,8.3996,25.806,0.90882,19.5966,19,0
09-02-2022,03:20:00,8.602,25.92744,0.80784,27.4968,22,0
09-02-2022,03:40:00,8.1972,26.23104,2.22156,32.0112,24,0
09-02-2022,04:00:00,7.6912,26.37272,2.82744,27.2916,27,0
09-02-2022,04:20:00,8.8044,26.2614,1.91862,28.1124,31,0
09-02-2022,04:40:00,8.8044,26.24116,2.42352,28.8306,31,0
09-02-2022,05:00:00,8.096,26.23104,2.62548,25.65,31,0
09-02-2022,05:20:00,7.8936,26.08936,1.91862,28.728,28,0
09-02-2022,05:40:00,9.0068,26.03876,2.32254,30.8826,25,0
09-02-2022,06:00:00,7.6912,25.99828,2.82744,24.111,22,0
09-02-2022,06:20:00,7.59,25.92744,2.22156,29.3436,20,0
09-02-2022,06:40:00,8.5008,25.74528,2.22156,28.215,19,0
09-02-2022,07:00:00,7.7924,25.61372,1.0098,19.6992,18,0
10-02-2022,07:20:00,8.5008,25.33036,2.92842,33.5502,17,0
10-02-2022,07:40:00,7.3876,25.32024,2.32254,34.2684,17,0
10-02-2022,08:00:00,8.2984,24.75352,2.42352,21.3408,17,0
10-02-2022,08:20:00,8.9056,24.70292,2.5245,21.4434,17,0
10-02-2022,08:40:00,7.59,24.4398,1.0098,33.6528,16,0
10-02-2022,09:00:00,8.602,24.42968,1.61568,32.832,18,0
10-02-2022,09:20:00,8.9056,24.14632,2.12058,34.371,20,0
10-02-2022,09:40:00,8.8044,24.01476,1.41372,19.494,22,0
10-02-2022,10:00:00,8.096,23.80224,2.92842,22.572,27,0
10-02-2022,10:20:00,8.096,23.77188,0.10098,31.806,29,0
10-02-2022,10:40:00,7.4888,23.5796,1.61568,30.1644,30,0
10-02-2022,11:00:00,8.9056,23.41768,2.72646,32.9346,31,0
10-02-2022,11:20:00,7.7924,23.3266,1.61568,27.8046,31,0
10-02-2022,11:40:00,8.1972,22.93192,0.40392,32.6268,28,0
10-02-2022,12:00:00,7.7924,23.01288,1.5147,19.9044,24,0
10-02-2022,12:20:00,8.1972,22.64856,2.32254,34.5762,21,0
10-02-2022,12:40:00,8.9056,22.59796,1.71666,20.8278,21,0
10-02-2022,13:00:00,7.9948,22.42592,0.60588,34.2684,20,0
10-02-2022,13:20:00,8.5008,22.37532,1.91862,29.6514,19,0
10-02-2022,13:40:00,7.9948,22.3146,2.22156,19.2888,18,0
10-02-2022,14:00:00,7.4888,22.00088,0.80784,30.9852,17,0
10-02-2022,14:20:00,8.2984,21.97052,2.5245,31.4982,17,0
10-02-2022,14:40:00,8.3996,21.94016,2.72646,32.832,17,0
10-02-2022,15:00:00,8.096,21.9098,1.61568,19.1862,17,0
10-02-2022,15:20:00,7.3876,21.78836,2.82744,28.3176,16,0
10-02-2022,15:40:00,8.2984,21.72764,0.20196,28.8306,15,0
10-02-2022,16:00:00,8.602,21.68716,2.72646,26.8812,17,0
10-02-2022,16:20:00,7.7924,21.34308,2.42352,19.9044,21,0
10-02-2022,16:40:00,8.5008,21.39368,0.20196,25.3422,23,0
10-02-2022,17:00:00,8.3996,21.48476,1.21176,26.2656,26,0
10-02-2022,17:20:00,7.8936,21.48476,0,30.9852,28,0
10-02-2022,17:40:00,8.9056,21.56572,1.0098,22.059,29,0
10-02-2022,18:00:00,7.9948,22.1122,0.10098,28.0098,30,0
10-02-2022,18:20:00,8.9056,22.22352,2.72646,31.1904,28,0
10-02-2022,18:40:00,8.7032,22.33484,2.92842,20.8278,25,0
10-02-2022,19:00:00,7.6912,22.38544,0,33.345,22,0
10-02-2022,19:20:00,8.1972,22.67892,0.20196,30.3696,21,0
10-02-2022,19:40:00,8.3996,23.19504,1.61568,34.9866,20,0
10-02-2022,20:00:00,8.1972,23.29624,2.92842,27.8046,19,0
10-02-2022,20:20:00,7.9948,23.8832,0.20196,28.8306,17,0
10-02-2022,20:40:00,7.9948,23.94392,1.5147,22.6746,17,0
10-02-2022,21:00:00,7.4888,24.37908,2.0196,22.7772,16,0
10-02-2022,21:20:00,7.3876,24.4398,0.70686,32.832,16,0
10-02-2022,21:40:00,8.5008,24.52076,0.10098,34.6788,15,0
10-02-2022,22:00:00,7.6912,24.81424,2.22156,27.4968,15,0
10-02-2022,22:20:00,7.6912,24.97616,2.92842,26.2656,14,0
10-02-2022,22:40:00,7.7924,25.16844,1.71666,21.546,16,0
10-02-2022,23:00:00,7.59,25.47204,1.21176,28.3176,18,0
10-02-2022,23:20:00,8.1972,25.63396,1.31274,32.4216,20,0
10-02-2022,23:40:00,8.3996,25.94768,1.5147,19.1862,23,0
10-02-2022,00:00:00,9.0068,26.38284,0.5049,25.137,26,0
10-02-2022,00:20:00,7.6912,26.29176,0.30294,25.65,29,0
10-02-2022,00:40:00,7.4888,26.22092,0.5049,29.9592,29,0
10-02-2022,01:00:00,7.59,25.8566,2.42352,20.3148,30,0
10-02-2022,01:20:00,7.7924,25.76552,0.90882,31.6008,27,0
10-02-2022,01:40:00,7.3876,25.48216,2.62548,34.371,23,0
10-02-2022,02:00:00,7.9948,25.41132,1.5147,30.3696,20,0
10-02-2022,02:20:00,7.6912,25.31012,0.80784,32.1138,20,0
10-02-2022,02:40:00,8.5008,25.10772,1.71666,24.5214,20,0
10-02-2022,03:00:00,8.096,24.78388,0.60588,26.3682,18,0
10-02-2022,03:20:00,8.2984,24.60172,2.32254,27.0864,18,0
10-02-2022,03:40:00,8.602,24.57136,1.81764,19.5966,17,0
10-02-2022,04:00:00,7.3876,24.56124,0.60588,24.111,17,0
10-02-2022,04:20:00,7.6912,24.35884,0,32.1138,16,0
10-02-2022,04:40:00,8.1972,24.30824,1.31274,21.546,16,0
10-02-2022,05:00:00,7.7924,24.24752,1.21176,22.572,15,0
10-02-2022,05:20:00,8.7032,24.19692,1.81764,30.6774,15,0
10-02-2022,05:40:00,7.6912,24.10584,0,35.2944,17,0
10-02-2022,06:00:00,7.3876,23.99452,2.32254,31.7034,19,0
10-02-2022,06:20:00,7.4888,23.94392,0.90882,20.9304,23,0
10-02-2022,06:40:00,7.4888,23.92368,2.82744,22.2642,25,0
10-02-2022,07:00:00,8.9056,23.74152,1.5147,33.1398,28,0
11-02-2022,07:20:00,7.4888,23.70104,1.41372,20.8278,29,0
11-02-2022,07:40:00,8.1972,23.43792,1.5147,19.1862,29,0
11-02-2022,08:00:00,8.2984,23.24564,0.90882,29.3436,27,0
11-02-2022,08:20:00,8.602,23.1748,2.82744,26.4708,25,0
11-02-2022,08:40:00,8.5008,23.00276,1.61568,30.6774,23,0
11-02-2022,09:00:00,7.9948,22.98252,2.22156,28.0098,22,0
11-02-2022,09:20:00,8.7032,22.80036,1.61568,19.1862,21,0
11-02-2022,09:40:00,7.8936,22.7194,1.41372,22.3668,20,0
11-02-2022,10:00:00,8.602,22.43604,1.31274,31.1904,19,0
11-02-2022,10:20:00,7.59,22.38544,2.32254,21.6486,18,0
11-02-2022,10:40:00,8.2984,22.3146,2.5245,30.8826,18,0
11-02-2022,11:00:00,8.5008,21.98064,0.90882,32.1138,17,0
11-02-2022,11:20:00,8.3996,21.97052,1.81764,28.9332,17,0
11-02-2022,11:40:00,8.602,21.88956,1.0098,29.4462,17,0
11-02-2022,12:00:00,7.6912,21.87944,2.5245,25.4448,16,0
11-02-2022,12:20:00,7.6912,21.61632,0.80784,33.7554,17,0
11-02-2022,12:40:00,7.6912,21.27224,0.5049,28.728,19,0
11-02-2022,13:00:00,8.9056,21.4544,2.5245,25.9578,21,0
11-02-2022,13:20:00,8.3996,21.49488,1.41372,29.8566,23,0
11-02-2022,13:40:00,9.0068,21.52524,0.90882,25.137,25,0
11-02-2022,14:00:00,8.602,21.76812,2.0196,30.78,28,0
11-02-2022,14:20:00,9.0068,22.1628,0.10098,22.9824,28,0
11-02-2022,14:40:00,8.1972,22.3652,1.31274,28.1124,28,0
11-02-2022,15:00:00,8.2984,22.60808,2.0196,33.345,29,0
11-02-2022,15:20:00,7.8936,22.77,0.80784,28.5228,26,0
11-02-2022,15:40:00,7.59,22.9724,0.80784,27.4968,24,0
11-02-2022,16:00:00,8.2984,22.99264,2.32254,27.5994,21,0
11-02-2022,16:20:00,7.3876,23.76176,1.71666,21.6486,20,0
11-02-2022,16:40:00,7.3876,23.80224,1.0098,28.0098,19,0
11-02-2022,17:00:00,7.7924,24.12608,2.12058,34.0632,19,0
11-02-2022,17:20:00,8.8044,24.17668,0.90882,25.8552,18,0
11-02-2022,17:40:00,8.9056,24.40944,1.91862,27.2916,17,0
11-02-2022,18:00:00,8.9056,24.50052,2.82744,24.7266,16,0
11-02-2022,18:20:00,8.602,24.52076,0.20196,29.6514,16,0
11-02-2022,18:40:00,7.9948,24.81424,1.61568,33.2424,16,0
11-02-2022,19:00:00,9.0068,25.0976,2.22156,33.1398,17,0
11-02-2022,19:20:00,8.096,25.20892,1.61568,19.5966,19,0
11-02-2022,19:40:00,7.59,25.26964,2.32254,26.676,21,0
11-02-2022,20:00:00,8.096,26.2614,2.92842,31.7034,23,0
11-02-2022,20:20:00,7.8936,25.93756,0.10098,27.3942,28,0
11-02-2022,20:40:00,7.8936,25.81612,2.62548,32.1138,29,0
11-02-2022,21:00:00,8.7032,25.4012,1.81764,23.2902,24,0
11-02-2022,21:20:00,8.3996,25.37084,1.31274,32.832,22,0
11-02-2022,21:40:00,8.9056,25.36072,0.30294,21.8538,21,0
11-02-2022,22:00:00,8.1972,25.22916,2.72646,26.7786,21,0
11-02-2022,22:20:00,8.7032,25.1482,1.21176,20.3148,21,0
11-02-2022,22:40:00,7.59,25.13808,1.5147,32.5242,20,0
11-02-2022,23:00:00,9.0068,24.95592,1.61568,29.1384,19,0
11-02-2022,23:20:00,8.602,24.48028,1.91862,33.9606,19,0
11-02-2022,23:40:00,7.59,24.3386,2.62548,26.163,18,0
11-02-2022,00:00:00,8.3996,24.02488,0,35.0892,18,0
11-02-2022,00:20:00,8.096,23.94392,1.81764,35.1918,19,0
11-02-2022,00:40:00,8.602,23.94392,2.82744,30.0618,21,0
11-02-2022,01:00:00,7.9948,23.85284,0.80784,27.0864,23,0
11-02-2022,01:20:00,7.3876,23.82248,0.40392,34.6788,26,0
11-02-2022,01:40:00,7.4888,23.7314,2.42352,34.9866,28,0
11-02-2022,02:00:00,8.7032,23.41768,1.5147,32.4216,29,0
11-02-2022,02:20:00,9.0068,23.34684,1.11078,29.5488,30,0
11-02-2022,02:40:00,7.59,23.28612,2.22156,22.3668,27,0
11-02-2022,03:00:00,8.096,23.14444,1.11078,27.4968,22,0
11-02-2022,03:20:00,8.3996,22.88132,0.40392,32.319,21,0
11-02-2022,03:40:00,7.3876,22.84084,0.30294,34.0632,21,0
11-02-2022,04:00:00,7.7924,22.52712,2.32254,31.806,20,0
11-02-2022,04:20:00,7.9948,22.22352,1.81764,26.163,19,0
11-02-2022,04:40:00,8.1972,21.98064,1.71666,29.241,19,0
11-02-2022,05:00:00,7.3876,21.9604,1.11078,26.163,18,0
11-02-2022,05:20:00,8.096,21.3532,0.40392,33.858,17,0
11-02-2022,05:40:00,8.3996,21.34308,2.32254,31.0878,19,0
11-02-2022,06:00:00,7.9948,21.26212,1.5147,25.5474,20,0
11-02-2022,06:20:00,8.8044,21.99076,2.32254,19.8018,22,0
11-02-2022,06:40:00,7.3876,22.0616,0.20196,34.6788,27,0
11-02-2022,07:00:00,9.0068,22.0616,2.12058,26.0604,29,0
12-02-2022,07:20:00,8.3996,22.59796,2.62548,23.9058,30,0
12-02-2022,07:40:00,8.2984,22.75988,2.5245,28.1124,28,0
12-02-2022,08:00:00,8.9056,22.8712,2.62548,22.8798,26,0
12-02-2022,08:20:00,8.7032,23.06348,1.81764,34.7814,24,0
12-02-2022,08:40:00,7.8936,23.08372,2.22156,26.0604,23,0
12-02-2022,09:00:00,7.4888,23.1242,2.82744,28.3176,22,0
12-02-2022,09:20:00,8.096,23.21528,2.62548,35.1918,21,0
12-02-2022,09:40:00,8.3996,23.23552,1.21176,28.4202,21,0
12-02-2022,10:00:00,8.7032,23.9844,1.61568,34.2684,20,0
12-02-2022,10:20:00,8.3996,24.25764,2.12058,32.5242,19,0
12-02-2022,10:40:00,7.6912,24.91544,1.0098,34.7814,18,0
12-02-2022,11:00:00,8.9056,25.10772,1.11078,30.6774,18,0
12-02-2022,11:20:00,8.096,25.69468,2.42352,21.8538,20,0
12-02-2022,11:40:00,8.096,25.72504,1.91862,30.1644,21,0
12-02-2022,12:00:00,8.8044,25.77564,0,28.1124,23,0
12-02-2022,12:20:00,8.2984,26.1096,1.5147,25.8552,27,0
12-02-2022,12:40:00,7.9948,25.86672,0.10098,33.858,29,0
12-02-2022,13:00:00,8.602,25.68456,2.42352,26.0604,30,0
12-02-2022,13:20:00,8.3996,25.52264,2.72646,33.858,30,0
12-02-2022,13:40:00,7.4888,25.43156,0.10098,27.702,31,0
12-02-2022,14:00:00,7.59,25.33036,0.20196,32.2164,25,0
12-02-2022,14:20:00,7.7924,25.15832,2.72646,32.319,22,0
12-02-2022,14:40:00,8.602,25.02676,0.10098,31.0878,22,0
12-02-2022,15:00:00,7.3876,24.95592,2.92842,34.5762,21,0
12-02-2022,15:20:00,8.1972,24.86484,1.91862,33.5502,20,0
12-02-2022,15:40:00,8.1972,24.7434,1.81764,29.9592,20,0
12-02-2022,16:00:00,8.1972,24.6928,1.81764,25.65,20,0
12-02-2022,16:20:00,8.8044,24.541,1.71666,27.9072,20,0
12-02-2022,16:40:00,7.3876,24.51064,2.82744,22.6746,20,0
12-02-2022,17:00:00,7.59,24.44992,2.32254,34.2684,20,0
12-02-2022,17:20:00,7.7924,24.42968,2.12058,24.7266,20,0
12-02-2022,17:40:00,8.602,24.22728,1.61568,26.8812,19,0
12-02-2022,18:00:00,8.096,24.06536,1.71666,30.267,19,0
12-02-2022,18:20:00,8.3996,24.05524,2.62548,34.9866,18,0
12-02-2022,18:40:00,8.1972,24.02488,2.72646,28.728,21,0
12-02-2022,19:00:00,7.59,24.00464,0.10098,26.0604,23,0
12-02-2022,19:20:00,8.096,23.92368,2.42352,29.754,25,0
12-02-2022,19:40:00,8.5008,23.84272,1.41372,34.9866,27,0
12-02-2022,20:00:00,8.9056,23.5796,1.21176,19.2888,29,0
